"ID","GSM30361","GSM30362","GSM30363","GSM30364","GSM30365","GSM30366","GSM30367","GSM30368","GSM30369","GSM30370","GSM30371","GSM30372","GSM30373","GSM30374"
"200735_x_at",10665.7,10868.2,12089.3,9618.7,16660.6,20177.6,7465.6,17586.4,8257.3,11435.1,6341,7338.8,12218.6,6454
"200736_s_at",1097.5,3212.6,4359.1,4984.3,7561.3,7497.9,349.5,7218.5,10668.4,8382.5,8938.9,2621.3,5940.7,1959.7
"200738_s_at",4301.8,5060.9,4791.5,4509.1,5769.8,6223.2,5742.1,7698.3,4750.1,6383.5,6094.4,12100.6,4517.8,6895.8
"200740_s_at",1602.4,1752.1,1514.4,1525.2,1556.4,1304.5,1875.3,1550.9,2102.4,1695.1,1494,1309.2,1629.6,1552.4
"200741_s_at",20771.8,15806.3,15503.8,10879,25906.6,39716,36263.5,29299.1,12245,16816,9935,15981.2,18524.6,8970
"200743_s_at",3429.2,3118,3013.5,3576.7,4238.2,3734.2,3706.7,2528.3,3579.5,2908.9,4114.8,3194.4,4065.8,4629.7
"200745_s_at",2077,1933.3,1669.8,1783.2,1349.9,1575.4,243.2,1048.8,1026.1,1126.5,793.5,1205,1079.1,1600.1
"200747_s_at",1017,546.8,729.8,655.6,530.6,661.3,130.2,498.6,622.3,615.4,348.7,531.1,906.5,665.8
"200748_s_at",4603.5,8387.5,11089.6,7901.4,11603.6,15191.3,2015.9,22982.1,16654.7,12638.2,14859.5,20665,8409.6,9728.9
"200750_s_at",1684.6,1964,2057,1782.5,1755.6,1632.1,283.7,1395.5,1224.1,3056.2,1433.9,980.7,2073.2,1594.7
"200752_s_at",350.8,239.2,240.7,317.7,430.8,290.1,309.9,379.2,785.8,506.4,613,414.4,472.9,635
"200757_s_at",410.9,367,413,358.4,366.9,337,1019.7,346,239.9,300.6,597.7,169.4,408.9,518.8
"200761_s_at",5223.9,5730.7,4732.9,4705.1,5042.3,5273,14417,4410,5921.6,4880.1,6231,4361.6,7130,4139.9
"200762_at",1155.1,2190.6,1888.3,1995.2,2484.8,2544.6,4800.8,1384,1697.5,1086.5,977.3,443.2,2492.3,757.1
"200763_s_at",16519,13583,16330.3,12593.6,27416.4,38868.2,5715.8,26898,17241.9,25231.7,11351.8,15956.2,16597,11690.1
"200764_s_at",596.1,708.4,552,484.1,622.4,749.3,271.3,675.7,832,505.8,449.2,524.1,585.5,352.6
"200766_at",377.6,527.5,441,538.7,725.4,921.9,24,894.2,1215.9,890.2,1089.7,664.4,1095.9,1706.9
"200768_s_at",1772.3,1793.8,1818.1,1733.8,1527,1285.4,1392.4,1376.2,872.2,981.5,1080.7,842.9,1744.1,1543.8
"200771_at",108.1,126.8,185.5,159.5,230.3,214.6,280.9,138.2,221,101.5,248.2,144.1,117.4,191
"200773_x_at",8155.8,7223.8,6841.5,4951.1,9116.6,11841.5,10016.1,7282.8,5796.8,8677.3,5074.2,3148.2,7547.3,5803
"200779_at",1494.9,2201.8,2301.1,2057.2,3625.7,3582.4,3037.1,3314.3,3427.7,3769.5,4191.9,3062.8,2308.9,3765.5
"200781_s_at",14571.8,12087,10399.4,8815.1,19042.9,24483.9,7176.8,16444.7,9084.2,10625.4,8016.5,10845.4,13520.3,6614.5
"200782_at",924.4,2365.2,2012.2,2862.2,2493.8,2171.6,1422.3,3325.5,2214.1,1584.9,2369.7,1554,2193.4,1507.5
"200783_s_at",261.4,245.9,240.1,170.9,47.1,230,51.4,173.3,241.1,419.7,292.8,320.6,291.1,464.5
"200785_s_at",455.8,460.8,470.6,640.2,520.5,444,213.8,535.6,1016.8,567.7,247.5,326.7,728.4,232
"200786_at",894.3,1136.1,1072.1,1178.7,1270.6,1007.6,407.2,1226.6,739.3,1849.5,1033.6,1196.7,1093.5,2001.5
"200788_s_at",1070.7,1140.1,1184.1,1485,1124.1,819,573.9,479.3,974.6,739.2,575.7,282.8,1033.1,420.1
"200789_at",779.9,763.7,875.1,758.2,560,944.3,52,1093.5,1056.1,1046.1,602.2,805.4,936.7,432.9
"200790_at",2342.8,1168.6,1997,1816.4,2140.3,2142.5,615.1,594.6,2753.6,3610.7,2265.6,867.1,1726.7,1204
"200792_at",2025.4,2322.9,3202.8,3260.7,3036.6,2587.8,907,3087.2,3796.3,3330.9,1906.9,1155.7,3421.3,2149.1
"200793_s_at",562.4,635,462.7,471.5,617.3,435.7,82.6,517.5,789.5,584.3,500.5,207.4,400.9,566.9
"200795_at",78.6,83.4,93.3,76.3,161,115.9,210.4,135.1,113.1,40.5,16.3,59.2,93.1,120.4
"200797_s_at",9301.2,8688.9,8930,6918.1,6791.2,8062.2,5490.1,9059.4,11943.4,8176.2,10835.5,22158.9,9602.9,9508.9
"200800_s_at",626.8,1219.8,1075.3,1336.8,1153.3,1571.3,37,4107.2,1862,2020.8,2833.5,4422.4,1085.4,3564.5
"200802_at",1608,1322.9,1275.6,1359.3,1154.5,1207.3,1246.1,1239.2,1225.3,1327.4,887.5,699.3,1237.7,813.1
"200804_at",3327.4,3427.4,3902.1,3493.2,3176,4094.7,1423,4440,2574.5,4187.2,2860,4326.3,4213.8,2913.9
"200805_at",249.2,535.2,679.9,632.5,664.1,430.7,415,624,509.9,914,545.2,466.2,683.2,421.7
"200807_s_at",2613.5,3063.6,3579,3259.4,2841.9,2559.4,3029.4,1147.9,1975.2,2672.6,2512.3,1208.7,2708,2552.7
"200808_s_at",898.6,683.2,995.1,1015.5,1483.5,1641.7,511.8,2363.1,2594.3,1955.5,3012,2656.4,1763.7,3909.6
"200809_x_at",9099.6,10113.9,12512.1,10078.8,12590.1,14720.9,8830.3,16160.6,11266.5,16457.7,6919.1,6701.3,12022.6,6160
"200810_s_at",2286,1865.5,1978.4,1858.4,1877.9,1481.9,4244.1,2041.3,1514.1,1520.9,1094.3,1305.1,1596.5,1359.7
"200812_at",701.5,897.1,1009.7,939.1,809.5,736.5,65.8,366.9,721.7,966.4,424.9,364.7,919.3,399.1
"200814_at",3240,3327.6,3483.6,2759.6,3148.2,3200.6,1018.2,3788.8,2508.8,5072.9,2078.9,2449.5,4053.9,2422.3
"200816_s_at",1913.3,1210.3,1231.7,1357.6,865.3,913.5,534.4,681.4,663.2,853.9,624.7,775.7,1743.2,846
"200817_x_at",20626.5,18412.7,18524.4,14699.9,33307.7,38618.5,6237,34324.5,21323.7,36045,14191.6,18551,23792.4,14099.9
"200818_at",3072.8,2780.4,3489.8,3314,4091.8,3470,1826.4,2742.1,2168.4,2393.1,2076.3,1661.7,2707.4,2193.8
"200819_s_at",12447.7,12628.3,13247.8,9845.7,17106,19388.4,4938.2,22660.2,14290.2,20115.5,9688.3,9990.5,14341.8,8776.1
"200820_at",472.3,708.9,747.8,653.2,803.2,639.5,18.4,633.3,927.9,1100.4,543,622.6,864.8,457.8
"200821_at",966.9,1077.2,870.5,870.6,761.2,421.7,1232.4,310.7,733.1,601.1,1152,1127.3,772.6,1920.5
"200823_x_at",6305.6,6590.1,8809.2,7065,7894.9,7705.2,733.6,6791.8,6758.9,6408.8,3830.1,1673.5,6123.5,3757.2
"200824_at",1241.7,1021.1,1749.5,1413.7,1876,1752.5,271.1,2246.3,2252.9,2290.2,1025.6,999.5,1345.7,1616.8
"200825_s_at",1165.4,1178.2,1295.9,1102.9,1299.2,778.3,1066.7,403.1,990.5,887.8,1470.6,479.8,876.4,901.4
"200826_at",3433.4,3220.4,4002.9,3358.8,4130,3137.8,765.5,3007.3,2744.1,4476.1,2441,1301.6,3307.4,1704.5
"200827_at",263.6,230.6,185.1,208,269.2,309.7,123.2,598.5,607.6,573.1,677.7,342.2,436.8,435.6
"200828_s_at",2332.2,2659.4,2315.8,2409.4,1362.9,1540.2,1197.5,1933.6,1818.5,2450,1478.9,1848.7,1849.2,2872.1
"200830_at",567.1,842.2,656.3,828.3,901.4,868.4,486.1,744.6,1131.3,1129.4,871.7,747.8,1163.2,728.6
"200832_s_at",40.8,131,121.6,167.8,312.1,173.7,314.5,212.4,210.8,217.5,206.5,388.2,260.8,892.6
"200834_s_at",13502.4,11879.8,16002.4,13095.1,20327.6,15854.9,43820.9,19281.5,14614.4,16537.2,7539.4,6208.8,17152.8,7020.1
"200837_at",1131.9,1534.7,1433.8,1545,2002.1,2126.5,166.3,1989.8,2524.7,2545.9,2062.5,2728.2,2075.6,2136.1
"200839_s_at",1556.1,2304,2140.2,2867,3397.5,4517.3,5418.1,5797.7,4568.4,4016.1,3174.4,2216.5,2743,1020.6
"200840_at",3005.5,3430.4,3738.5,3657.9,3594.7,3284.3,15032.9,3641.5,2398.9,3588.2,1951.7,1389.2,3863,1810.6
"200843_s_at",673.5,671.1,837.4,653.9,657,432.9,991.1,426.1,423.5,413.9,441.7,486.9,875.9,432.8
"200845_s_at",1258.7,1627.2,1141.4,1267.6,1263.1,1621.5,3673.6,1328.1,1300.8,1196.2,1533.6,795.8,1757.4,988.8
"200846_s_at",1483.3,2339.2,2382.1,2008,1936.8,1457.3,324.4,2293,2205.1,2317.7,1584.4,1039.4,2927.8,2178.6
"200847_s_at",4736.9,4269.1,4417.3,3938.9,2859.9,4050.6,4589.1,4235.3,2577.5,2397.9,2909.4,2230.4,3572.2,2596.5
"200850_s_at",1159.7,987.3,1164.7,1167.7,1256.5,1170.4,478.3,1079,985,1017.2,801.8,976.7,1176.9,1246.3
"200852_x_at",1072.7,1029.5,1269,1167.7,1151.3,1670.2,698.6,1722.7,1934.4,1739.9,1557.7,2228.8,1110.5,1920.9
"200853_at",1533.2,2722.7,2468.9,1603.7,2758.9,1922.6,417.4,1899,3156.3,3338.5,2338.3,2400.4,2045.5,4349.6
"200854_at",1086.6,926,796.8,690.4,534,579.3,1017.5,505.7,510.9,514.9,870.4,458.9,1036,549.4
"200858_s_at",8667.8,9543.3,11515.6,8238.8,13289.9,11816.5,2179.9,8330.9,7502.8,11067.5,5683,3482,8248.3,5889.6
"200862_at",160.7,309,223.3,240,277.6,147,217.3,193.8,203.3,286.1,313.6,226.1,376.3,371.4
"200863_s_at",2257,1919.2,1804.9,1732.9,1967.1,2777.9,3839.8,2040.2,3402.7,2940.2,3403.1,3096.7,1953.5,1816.4
"200866_s_at",4538.6,8984.6,7859.3,6832.8,5764.8,7007.9,611.3,7683.7,8857.5,7079.3,4875.5,3582,6406.6,5690.6
"200867_at",603.3,761.6,752.3,807.9,378.8,471.2,33,393,724.5,997.8,485.3,339.1,796,622.6
"200869_at",11628.7,15806.2,15427.6,12988.8,18081.1,19765.1,1918.8,20514.9,13999.9,17056.2,7752.5,6253.2,14690.6,7351.8
"200870_at",2530.7,1807.6,1635.6,2043.3,2022.2,1869,2292.3,1108,1872.3,1639.7,1952.1,1060.8,1802.9,1410.9
"200872_at",4192.8,4645.5,5809.1,5184.7,6133.3,13827.8,6916.5,5750,9791.2,7393.5,3537.9,3891.6,7009.5,906.7
"200873_s_at",3104.3,2640.3,2389.9,2303.2,3138.7,2763.9,4734.3,1914.8,1604.6,1685.6,1562,1237.5,2612.7,1469.5
"200875_s_at",817,737.2,1073.8,772.3,751.6,746.9,834.9,830.7,714.7,1047.8,513,400.2,1179,423.6
"200876_s_at",1482.2,2553.9,2080.6,2357.9,1971.4,1995.3,181,1570.3,1559.3,1789.8,1103.6,1273.8,2394.1,1225.5
"200877_at",2015,2003.3,3337.9,3068.9,2095.7,1766.7,445.9,1290.4,2015.9,2711.2,2429.7,1190.8,2835,1283.4
"200878_at",60.5,61.3,76.7,10.2,104.2,86.1,149.2,135.5,169.4,225.6,365.2,199.5,189.5,232.4
"200880_at",1215.4,1535.1,1376.3,1322.7,926.8,1041.8,1659.8,950.2,1026.1,893.3,1242.6,1267.5,1314.2,1126.8
"200882_s_at",822.1,1428.7,1688.6,1259.4,1957.8,2075.6,2476.7,1889.5,2552.2,2953.3,2318.8,3094.7,2075.2,1930.3
"200884_at",91.8,338.5,161.3,222.3,174.4,233.6,165.7,238.7,178,138.8,326.1,105.8,46.6,110.7
"200885_at",681.2,1434.9,838.1,795.6,865.7,728.6,180.5,721,1110.1,823.8,660.3,245.1,838.7,184.4
"200886_s_at",2601.1,2933.2,2899.7,2668.6,4264.6,4215.8,1901.1,3700.9,5257.4,5039.5,3971,6207.6,3687.1,5737
"200887_s_at",3662,5445.3,3682.4,2864.3,2701.1,3296.7,5920.6,2427.6,1372.4,3246.4,1325.5,2572.2,2694.4,1773.7
"200888_s_at",12676,11309.7,11367.9,9408.6,16296.8,17897.6,4747.7,15956.1,4906.7,6675.4,5246.5,5096.7,11313.7,4625.2
"200891_s_at",1960.2,3568.4,2352.2,2900.5,3586.3,4039.6,10878.5,1258.9,1742.6,1684.5,2343.9,1067.9,2542.8,2480.4
"200893_at",2345.3,2664.2,3489.3,3190.8,3110.1,2766.9,8432.7,2701.3,2102.9,1949.3,2283.1,1205.8,3073.1,2483.2
"200895_s_at",564.1,347.9,486.8,516.5,457.6,499.4,683.2,395.5,395.4,539.7,351.8,536.5,428.1,482.4
"200896_x_at",1359.8,1112.1,1095,1054.4,1397.9,1299.5,548.1,1333.4,1470.4,1666.3,1921.2,1804.6,1069.2,2820.7
"200899_s_at",2050.1,1957,2234.6,1908.8,832.3,849.8,1446.2,641.9,910.5,867.2,2261.2,1337.7,3376.5,2535.9
"200901_s_at",1723.4,2106.7,1758,1584.6,1954.2,1710.9,245.6,1807.9,1287.4,1928.8,1061.5,780.7,2207.5,1298.6
"200902_at",1719.2,2213,1989.9,1812.1,1338.8,937.1,932.1,609.7,998.7,1036.8,1136.7,1044.9,1310.8,815.3
"200903_s_at",390.3,305.8,501.4,446.6,409.2,368.3,67,458.8,515,574.7,397.4,359.5,296.8,701.8
"200904_at",5741.2,6599.5,5086.5,5137,5122.5,6974,528.7,9044.8,7626.2,5187.7,6208.1,5637,5754.9,4700.6
"200909_s_at",13681.2,13096.2,16542.7,12935.4,23562.9,25583.4,5468.1,21746.4,12915.3,19712.7,7604.5,9464.9,13848.4,7987.2
"200910_at",1366,1876.2,1724.3,1400.8,1309.3,1318.7,345.2,751.5,1004.3,1941.7,837.3,520.3,1761.1,436.8
"200911_s_at",3279.4,2333.1,2073.8,2640.5,1943.6,2114.9,2141.3,2162.2,2229.7,2021.2,2537.9,2905.8,2380,2073.3
"200912_s_at",9049.9,7074.4,6760,6621.7,4744,4366.5,5177.4,4158.8,3830.1,3146,4423.5,2237.4,6694.4,4549.6
"200913_at",424.3,273.3,399.5,298.1,315.7,316.2,148.3,262,437.8,595,249.5,41,481,309
"200918_s_at",1996.7,1531.2,1383.6,1244.8,1196.3,1591.1,1223.3,859.5,1504.1,1557,1488.5,1241.1,1029.9,1755.6
"200919_at",1291.5,766.7,858.6,822.7,563.4,1039.4,567.8,2409.6,1916.2,1364.3,5637.8,2872.9,762.4,4165.1
"200921_s_at",8849.8,6228.7,6636.2,5935.2,5053.6,5534.7,3064.1,5014.1,4937.1,2918.3,5715.2,4723.9,5850.3,5955.1
"200922_at",241.8,181.2,212.8,278,165.4,248,265.2,207.5,214.3,287.5,138.4,117.7,276.9,420.9
"200923_at",206.1,993.6,362.2,321.2,248.5,341.8,34.2,410.9,91.2,322.6,184.2,97.3,219.8,123.1
"200924_s_at",196.1,246.8,266.9,311.4,260.8,189.6,64,202.9,456.2,363.6,159.8,86.3,276.7,155.9
"200925_at",2334.1,3579.6,3559.2,3452.9,5882,5415.5,4127.5,5639.7,5139.7,6909.2,4319.3,4059.1,4525.7,4553.1
"200926_at",22523.3,17877.7,19892.1,13595.6,31543,59732.5,36886.3,34195.3,19871.1,27509.6,13583.8,19544.8,22727.3,11447.5
"200929_at",790.6,1032.6,970.9,1124.9,794,1020.7,874.4,800.2,896.7,594.4,844.8,634.8,670.1,809.1
"200931_s_at",3594.1,2308.4,2091,2785,3320.1,4200,1874.9,2898.7,6321.8,5309.4,7546.5,3407.3,3784.3,3965.5
"200932_s_at",768.3,427.8,646.3,559.4,688.2,789.2,461.6,1205.6,895.8,969.6,1097.4,1301.2,880.8,1281.4
"200933_x_at",13042.2,12630.6,14011.4,10776.7,20468.4,29226.6,17940.5,23403.4,10907.3,17154.1,9533.8,11026.7,14573.3,10007
"200934_at",2909.6,2485.7,1785.3,1953,1609.1,2383.6,3418.9,2230.8,1311.6,1220,1352.5,1138.9,2193.9,1968
"200936_at",8005.1,8453,12263.7,10815.7,11825.1,10167,789.8,11130.8,11216.6,16223.1,6451.5,5924.6,11329.5,8062.6
"200937_s_at",13744.7,7304.4,9821.1,8139.6,10474.1,10833.9,2774.1,5921.1,5495,5344,3372.6,3674.9,7735.6,3989.7
"200940_s_at",906.4,896.1,1004.6,1002.2,975,856.7,467.5,1563.2,1382.4,1599.4,1361,2328.3,925.9,791.1
"200942_s_at",594.7,1474,1370.6,1123.3,1203.6,1435.7,824.8,1123,1301.3,2146.1,1241.4,1644.6,1040.9,1553
"200944_s_at",4126,3394.9,3179.3,3066.1,3095,2277.4,7242,1562.9,2627.5,3372.7,2946,1750.6,2683.7,4479.8
"200945_s_at",1768.5,1990.1,2050.8,2192,2117.9,1681.8,5763.2,765.6,1325.1,1147.5,1255.1,578.2,1969.8,1406
"200947_s_at",903.1,1199.4,1018.4,949.3,1302.3,587.6,765.5,457.7,723.6,387.3,515.3,330,1041.6,617.7
"200948_at",656.9,514.3,790.5,712.7,562.4,521.3,233.4,527.9,814.5,762.1,706.1,899.1,577.4,1693.9
"200950_at",399.6,785.9,591.8,617.7,474.8,667.2,354.8,495,899.2,767.9,563.5,489,638.2,528.2
"200953_s_at",2527,2977.2,2194.9,2172.7,1780.5,1866.6,866.3,1074,509,1218.1,1130,710.8,2634.7,1741.3
"200955_at",606.9,985.8,907,883.3,998.8,875.9,1201.8,738.4,670.9,898.3,746.2,489.3,1343.2,738
"200957_s_at",440.2,239.2,324.1,387.1,337.8,255.4,225.6,284.2,129.8,314.1,199,263.1,553.6,210.9
"200958_s_at",6744.5,5148.9,5291,4553.4,6953.6,9226,13151.5,9870.9,7295.5,6464.9,9431.2,15913.4,5097.7,9979.9
"200959_at",1131.5,1361.3,1508.6,1219.7,1017,1025.8,407.6,818.9,1498.4,1406.2,565.8,903.3,1661.5,885.5
"200961_at",750.7,663.5,740.6,697.1,641.5,636.5,437.4,731.3,592.5,931.5,937.2,1383.5,674.5,959.9
"200962_at",880.2,612.9,1017.7,712.2,543.6,603.5,1142.2,192.9,552.1,697.1,390.5,239.4,557.4,164
"200964_at",2527,1824.7,1924.7,1634.1,2319.8,1986.1,197.1,2613.9,4065.1,3997.7,2547.9,2553,2705.6,3002.9
"200965_s_at",3124.4,2060.1,3269,2510.1,1199.3,843.2,582.4,664.7,1271.5,1098.8,725.3,366.4,1951.1,214.7
"200966_x_at",872.4,3847.8,4427.3,4129.3,5766.8,6306,774.8,7992.3,6276,7342.5,6144.5,6011.9,4418.3,8292.7
"200968_s_at",674.3,1941.3,1878.3,1843.2,2695.4,2544.7,244,2541,1317.2,1533,1017.8,360,2191.4,917.4
"200971_s_at",6014.1,4970.5,4350.7,4366,5935.9,5244.6,7090.7,3636.1,7688.4,5900.7,4156.6,3777.4,3294.8,2957.4
"200972_at",677,847,837.2,795.3,787.7,468,836,567.6,306.5,399,478.3,233.4,647.7,811.4
"200974_at",351.2,266.1,243.1,262.4,266.4,321.8,253.5,368.6,268.7,375.7,220,284,418.8,247.3
"200975_at",3074.5,3083.5,3853,3561.8,4507.7,5044.3,4377.6,4324.5,4652.2,2255.8,4861.2,4281.6,2836.5,3317.6
"200976_s_at",2264,1754.4,1669.2,1778.5,2353.4,3040.5,1307.6,3112.8,1321.3,1466.5,1574.9,2349.5,2153.1,2223.9
"200978_at",2769.9,2041.1,2031.8,1900.9,1623.8,1419.2,531.9,1385.2,1190.7,1793.5,1288.6,1070.1,2019.5,1179.6
"200980_s_at",691.8,730.4,732.2,670.3,634.6,746.1,588.9,846.6,521.1,981.8,836,839.3,756.9,2354.7
"200982_s_at",1915.5,2210.6,2744.4,2082.3,2246,2816.5,611.1,1464.4,1673.5,2395.9,1085.6,861.1,3938.6,2276.2
"200984_s_at",474.7,528.3,427.4,402,569.6,383.7,49.8,485.9,239.7,371.8,895.6,1079.6,318.7,2433.6
"200986_at",27.5,577,182.9,104.1,218,524.5,509.5,531.9,223,755.3,126.4,156.8,122.7,86.7
"200988_s_at",315.7,184.4,215.4,231.7,248.2,172.5,153.7,127,237.1,204.9,228.9,176,307.6,256.2
"200989_at",2226.5,2621.9,2908.4,2435.9,2952,2624,9275.6,3672,2682.9,2323.6,3759.7,4599.2,2339.5,5946.8
"200990_at",1129.7,847.8,1576.4,1478.9,869.6,833.5,89,740.8,1308.9,1425.3,756.7,437.6,1112.2,1110
"200992_at",1231.6,1058.6,1103,1006.8,408.1,485.8,723.7,258.7,421.7,489.1,637.2,41.4,646.5,519.7
"200996_at",4675.8,5327.5,4312.2,3860.5,3891.5,3616.9,2600.4,3682.8,3430.8,3079.6,4975.2,5268.1,4668.6,4251.4
"200997_at",1031,785.3,940.7,941.1,942.5,732.4,694,684.5,1040.5,1124,721.4,666.6,1130.3,518.6
"200998_s_at",228.1,316.9,418.4,410.2,844.4,918.3,895.4,827.2,524.6,525.3,1063.7,1675.1,340.6,2149.8
"201000_at",840.6,784.7,887.7,868.5,824.7,642.7,818.9,700.1,890.5,1185.7,814.5,524.7,809.3,653.1
"201002_s_at",2335.5,1540.9,1453.7,1771.1,1728,1553.1,286,1390.6,1233.5,1827.5,1313.2,1389.1,2640.5,1150.2
"201004_at",1781.6,3270,3072.5,2995.5,3808.4,2859.4,1099.1,3522.9,3824.5,4044.4,2640.3,1723.8,3160.3,2761.2
"201005_at",152.2,172.4,309.2,254.8,527.7,655.1,106,689.5,1278.5,849.6,1425.7,441.7,548.9,308.5
"201007_at",2014.1,1780.3,1889.5,1845.6,1861.4,2026.7,4212.5,1961.9,1631.3,1969.7,1532.4,2304.6,1962.3,1757.3
"201010_s_at",9989.6,11044.8,8048.8,6764.4,10288.4,16993.4,2640.5,18340.5,5665.5,8332.2,8611.3,14492.7,12656.4,7332.6
"201011_at",650.4,1035.7,1023.5,1005.2,1420.4,1099.4,891.9,959.1,1003.8,1411.4,1363.2,621,1403.9,1348.3
"201012_at",4539.7,4615.4,4944.5,5146.3,8623.2,6741.7,3797.4,6451.2,9395.2,5125.4,7511,12173.4,7229.2,8859.1
"201013_s_at",570.6,377.3,515.6,401.4,545.7,297.5,1006.9,229.8,389.4,488.2,395.2,320.8,299.8,253.6
"201015_s_at",175,346.7,75.7,53.6,27.2,39.3,135.1,41.9,33.2,12.6,17.2,16.3,26.8,12.6
"201018_at",1043.9,880.2,936.5,938.3,219.4,262.8,470.5,259.8,453.3,252.3,212.7,135.6,445.4,325.1
"201020_at",466.9,970.2,740.4,830.5,1261.4,1187.9,224.2,820.2,1206.7,1079,2312.5,1417.2,963.6,2825.4
"201022_s_at",1306.4,1184.4,1166,1346.6,1223.4,1081.7,2593.6,1327.3,997.7,878.7,1398.2,510,1925.6,974.7
"201023_at",2333.7,1523.6,1561,1905.7,1246.9,981.5,822.4,1197.8,1256.2,891.6,1586.3,2299.5,1871.1,1589.2
"201029_s_at",3567,3743.1,3949.9,3500.8,4034.8,5246.2,1612.6,3662.6,4719.1,5112.3,4654.9,1412.2,6031,723.4
"201030_x_at",5960.1,4369.5,6543.7,5355.4,4879,3781.1,3667.4,4864.9,2183.5,3449,3225.7,1670.3,4841.4,2250.9
"201031_s_at",1174.2,5600.6,5625.3,4702.7,6252.1,4592,6496.9,2595.8,2833.1,2011.8,2503.5,1231.8,5464.5,3391.5
"201032_at",1051.8,1008.9,1136.6,1056.4,888.1,858.7,445.8,655.5,692.2,913.2,703.8,606.1,1293.9,612.8
"201034_at",6688.3,5463,4987.7,5097.3,4150.8,3496.6,9039.8,3732.3,3467.1,2832.4,4706.7,3864.6,5969,4473.2
"201037_at",289.9,439.1,441.9,613.7,384.5,252.5,267.7,280.2,502,927.2,607.9,182.9,1430.9,159.9
"201039_s_at",330.5,401.1,522.6,511.2,280,382.2,346.9,396.7,271.9,530.4,256.9,397.7,503.4,520.1
"201040_at",1548.9,1391.7,1379.6,1592.1,1413.6,2053,795,1902.3,2112.9,1620.9,1421.3,1311.7,1309.5,2509.8
"201041_s_at",10146.3,11091.4,8597.6,8089,5559.8,14676.6,1189.3,20931.6,13515.9,9451.5,10812.3,24087,6665.7,7891.2
"201042_at",36.4,224.1,85.8,72.6,70.4,86.1,243.8,193.2,64.6,237.4,211.5,126.5,105.5,76
"201049_s_at",15399.9,12037.3,12332.4,9669.1,23687.6,34810.3,16089.5,27928.9,13461.7,19318.4,10169.1,14006.4,15269.8,8432.6
"201050_at",546.5,324,393.9,531,399.1,588,15.1,410.3,628,522.5,350.8,324.8,399.3,282.7
"201051_at",1735.8,2290.5,2625.3,2188.7,1575.2,1765.5,707.3,1684.8,1138.1,1396.5,2577.7,2690.7,2295.9,3888.3
"201052_s_at",442.8,1002.8,656.2,893.3,812.2,588.8,613.7,599.5,988,971,598.2,1216.3,665.4,692.8
"201055_s_at",421.5,501.6,668,492.8,240.9,383.7,286.2,659.3,349.6,388,321.3,216.2,377.8,445.1
"201057_s_at",641.5,654.4,796.1,800.7,581.1,503.7,1238.6,827.4,588.6,612.1,675.4,705.1,832.7,685.5
"201058_s_at",66,11.9,14.9,40.1,405.5,1159.6,13.2,113.2,2438,1169.7,2603.6,29.1,285.2,8.7
"201059_at",443.8,150,255.1,188.8,544.4,540.2,1069,368.1,842.6,809.8,1125.6,253.4,302.9,208.4
"201063_at",241.2,157,219.9,277,276,272.4,424.8,277.9,162.1,237.3,193.8,43.5,214.4,152.3
"201064_s_at",1092.2,1190.4,2104,1950.7,1445.6,1237.1,918.1,1387.2,2355.8,1517.9,939.1,413.9,1323.6,1244.1
"201066_at",491.3,575.8,886.8,791.1,479.2,473.2,30.3,318.1,854.4,624.3,460,304,628.3,511.9
"201068_s_at",2169.4,2288,1633.1,1479.9,1627.3,1832.8,1782.9,1287.3,1282.8,2690.6,1564.1,1219.8,2257.5,1507.1
"201069_at",210.9,119.4,129.7,141.5,223.3,120.3,199.5,220.4,150.5,90.8,198.9,175.5,78.1,124.1
"201075_s_at",415.5,545.5,493.6,476.6,311.1,190.4,160.8,364.2,169.6,129.5,213.9,268.7,422.2,236.4
"201077_s_at",1744.2,1953.6,1701.8,1798.1,1446.6,938.8,1708.3,1025.6,2017.6,1938.3,993.4,698.7,1402.6,1040.4
"201078_at",1784.6,2207.9,2020.8,1708.6,1809.1,2052.9,2103,1627.6,2128.4,2432.1,2265.8,2824.1,2147.1,3243.9
"201079_at",941.9,1531.7,1479.1,1689.8,1254.3,1208,276.4,1018.1,2016.8,1440.4,909,933.6,964.7,1116.5
"201080_at",484.7,320.8,354.1,347.1,296.8,283.1,482.6,306,337.7,403.9,174.1,199.3,386.7,190.8
"201082_s_at",348.2,214.4,279.8,276.1,314.1,348.4,207.9,363.8,427.1,402.1,338.9,243.9,543.3,306.7
"201087_at",2013.7,1244.1,851.4,967.1,1344.2,1558.1,376.8,1146.7,1564.4,1732.2,2108.2,2273.6,1853.8,2136.1
"201088_at",836.9,1104.1,767.6,878.2,844.1,641,3111.9,332.5,740.9,1077.7,1550.5,799,921.7,1542.6
"201089_at",2325.7,1967.4,2842.2,2458.5,2134.6,2194.2,337.8,2837.4,2540.1,1545.7,3906.9,5044.9,2304.5,3356.3
"201092_at",2345.7,1654,1695.8,1483.1,1749.1,1427.8,3334.6,1460.8,1136.7,1405.6,949.5,893.1,1873,1170.3
"201094_at",18417.9,16608.7,15392.9,11670.3,26795.2,36110.7,129889.1,26463.7,8697.8,16304.4,8757.1,10026.3,17787.2,8582.2
"201095_at",202,301.1,410.4,332.7,270.1,402.3,87.3,524.7,976.2,894.6,1298.1,430.1,388.2,574.6
